BODY ORDERED NET LIST - 1  
C1               CAP-111-479-00,DTG 1        GND0                    
R8               RES-629-000-00,DTG 1        SMC_SC_FAN_IN_MONITOR   
                                  2        SMC_SC_FAN_IN_MONITOR_3.3V
R9               RES-629-000-00,DTG 1        SMC_TH_FAN_IN_MONITOR   
                                  2        SMC_TH_FAN_IN_MONITOR_3.3V
R10              RES-636-151-00,DTG 1        UNNAMED_6_NC7WZ17_I24_Y 
                                  2        UNNAMED_6_RES_I26_B     
R20              RES-629-000-00,DTG 1        SMC_SPR_FAN_IN_MONITOR_3.3V
                                  2        UNNAMED_6_SMCFPGA_I95_SPAREFANI
R21              RES-629-000-00,DTG 1        SMC_SPR2_FAN_IN_MON_3.3V
                                  2        UNNAMED_6_SMCFPGA_I95_SPAERFANI
R22              RES-629-000-00,DTG 1        UNNAMED_6_CONN2X5_I219_Z
                                  2        3P3V                    
R23              SRES-636-151-00,DTG 1        UNNAMED_4_NC7SZ04P5X_I214_Y
                                  2        UNNAMED_4_FCT164245TSOIC_I100_D
R24              PRES-636-700-00,DTG 1        UNNAMED_6_PRES_I225_A   
                                  2        GND0                    
R25              PRES-636-700-00,DTG 1        3P3V                    
                                  2        UNNAMED_6_PRES_I223_B   
R26              PRES-636-700-00,DTG 1        3P3V                    
                                  2        UNNAMED_6_PRES_I224_B   
RN1              8RES-636-413-04,DTG 1        UNNAMED_4_8RES_I104_A_7 
                                  2        UNNAMED_4_8RES_I104_A_3 
                                  3        UNNAMED_4_8RES_I104_A_4 
                                  4        UNNAMED_4_8RES_I104_A_5 
                                  5        UNNAMED_4_8RES_I104_A   
                                  6        UNNAMED_4_8RES_I104_A_1 
                                  7        UNNAMED_4_8RES_I104_A_2 
                                  8        UNNAMED_4_8RES_I104_A_6 
                                  9        AD07_3.3V               
                                  10       AD06_3.3V               
                                  11       AD05_3.3V               
                                  12       AD04_3.3V               
                                  13       AD03_3.3V               
                                  14       AD02_3.3V               
                                  15       AD01_3.3V               
                                  16       AD0_3.3V                
RN2              8RES-636-413-04,DTG 1        UNNAMED_4_8RES_I105_A_7 
                                  2        UNNAMED_4_8RES_I105_A_4 
                                  3        UNNAMED_4_8RES_I105_A_1 
                                  4        UNNAMED_4_8RES_I105_A_3 
                                  5        UNNAMED_4_8RES_I105_A   
                                  6        UNNAMED_4_8RES_I105_A_2 
                                  7        UNNAMED_4_8RES_I105_A_6 
                                  8        UNNAMED_4_8RES_I105_A_5 
                                  9        AD15_3.3V               
                                  10       AD14_3.3V               
                                  11       AD13_3.3V               
                                  12       AD12_3.3V               
                                  13       AD11_3.3V               
                                  14       AD10_3.3V               
                                  15       AD09_3.3V               
                                  16       AD08_3.3V               
RN3              8RES-636-413-04,DTG 9        UNNAMED_4_8RES_I106_B_2 
                                  10       UNNAMED_4_8RES_I106_B_3 
                                  11       UNNAMED_4_8RES_I106_B_1 
                                  12       UNNAMED_4_8RES_I106_B_4 
                                  13       UNNAMED_4_8RES_I106_B_6 
                                  14       UNNAMED_4_8RES_I106_B_5 
                                  15       UNNAMED_4_8RES_I106_B   
                                  16       UNNAMED_4_8RES_I106_B_7 
RN4              8RES-636-413-04,DTG 1        SMC_PDU_I2_3.3V         
                                  2        SMC_MON_BC_PHASE_LOSS_3.3V*
                                  3        SMC_MON_BC_AC_PWR_FAULT_3.3V*
                                  4        SMC_MON_PDU_JAG_48V_GOOD_3.3V
                                  5        SMC_PDU_V0_3.3V         
                                  6        SMC_MON_BC_OVR_TMP_3.3V*
                                  7        SMC_PDU_I1_3.3V         
                                  8        SMC_MON_PDU_JAG_THERMAL_FAULT_3
                                  9        UNNAMED_4_8RES_I268_B   
                                  10       UNNAMED_4_8RES_I268_B_6 
                                  11       UNNAMED_4_8RES_I268_B_7 
                                  12       UNNAMED_4_8RES_I268_B_4 
                                  13       UNNAMED_4_8RES_I268_B_3 
                                  14       UNNAMED_4_8RES_I268_B_2 
                                  15       UNNAMED_4_8RES_I268_B_1 
                                  16       UNNAMED_4_8RES_I268_B_5 
RN5              8RES-636-413-04,DTG 1        SMC_PDU_K1_ON_3.3V      
                                  2        SMC_PDU_VAC_3.3V        
